"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
7.540569500E0,4.999875784E-1,2.505576952E-1,2.663847000E-3,1.600000024E0,8.000000000E2
7.544730292E0,4.974655235E-1,2.479168537E-1,2.663931000E-3,1.600000024E0,8.000000000E2
7.548891125E0,5.010358664E-1,2.517366432E-1,2.663896000E-3,1.600000024E0,8.000000000E2
7.553052000E0,4.928221542E-1,2.424531525E-1,2.664135000E-3,1.600000024E0,8.000000000E2
7.557212917E0,5.045479798E-1,2.558077162E-1,2.663983000E-3,1.600000024E0,8.000000000E2
7.561373833E0,4.999569175E-1,2.505694273E-1,2.663984000E-3,1.600000024E0,8.000000000E2
7.565534625E0,5.042388552E-1,2.555370144E-1,2.663842000E-3,1.600000024E0,8.000000000E2
7.569695625E0,5.000104824E-1,2.505667247E-1,2.663841000E-3,1.600000024E0,8.000000000E2
7.573856292E0,4.949329339E-1,2.450493052E-1,2.664009000E-3,1.600000024E0,8.000000000E2
7.578017125E0,5.026941752E-1,2.535737111E-1,2.663919000E-3,1.600000024E0,8.000000000E2
7.582177958E0,4.992822731E-1,2.498255542E-1,2.663942000E-3,1.600000024E0,8.000000000E2
7.586338792E0,5.060809196E-1,2.576796630E-1,2.663739000E-3,1.600000024E0,8.000000000E2
7.590499625E0,5.004516323E-1,2.511247120E-1,2.663723000E-3,1.600000024E0,8.000000000E2
7.594660458E0,4.979524814E-1,2.483543596E-1,2.663791000E-3,1.600000024E0,8.000000000E2
7.598821250E0,5.012739731E-1,2.519395721E-1,2.663748000E-3,1.600000024E0,8.000000000E2
7.602982375E0,4.939387872E-1,2.437261938E-1,2.663949000E-3,1.600000024E0,8.000000000E2
7.607143000E0,5.050118241E-1,2.562809308E-1,2.663782000E-3,1.600000024E0,8.000000000E2
7.611303750E0,5.000743723E-1,2.506512765E-1,2.663779000E-3,1.600000024E0,8.000000000E2
7.615464625E0,5.041614430E-1,2.554189837E-1,2.663640000E-3,1.600000024E0,8.000000000E2
7.619625458E0,5.001283565E-1,2.507080415E-1,2.663635000E-3,1.600000024E0,8.000000000E2
7.623786250E0,4.952218276E-1,2.452590477E-1,2.663794000E-3,1.600000024E0,8.000000000E2
7.627947250E0,5.031871080E-1,2.541377986E-1,2.663687000E-3,1.600000024E0,8.000000000E2
7.632108083E0,4.996009367E-1,2.502185932E-1,2.663700000E-3,1.600000024E0,8.000000000E2
7.636269083E0,5.055576928E-1,2.573664340E-1,2.663514000E-3,1.600000024E0,8.000000000E2
7.640429708E0,5.002019426E-1,2.509009712E-1,2.663507000E-3,1.600000024E0,8.000000000E2
7.644590542E0,4.975369608E-1,2.479514819E-1,2.663589000E-3,1.600000024E0,8.000000000E2
7.648751375E0,5.014540076E-1,2.522703015E-1,2.663540000E-3,1.600000024E0,8.000000000E2
7.652912250E0,4.942314546E-1,2.440175501E-1,2.663732000E-3,1.600000024E0,8.000000000E2
7.657073042E0,5.049226192E-1,2.563974434E-1,2.663568000E-3,1.600000024E0,8.000000000E2
7.661233917E0,5.002828140E-1,2.509335574E-1,2.663558000E-3,1.600000024E0,8.000000000E2
7.665394750E0,5.035558248E-1,2.547927613E-1,2.663439000E-3,1.600000024E0,8.000000000E2
7.669555833E0,4.999800835E-1,2.507318348E-1,2.663439000E-3,1.600000024E0,8.000000000E2
7.673716417E0,4.950559967E-1,2.450248015E-1,2.663603000E-3,1.600000024E0,8.000000000E2
7.677877208E0,5.032340165E-1,2.542777369E-1,2.663495000E-3,1.600000024E0,8.000000000E2
7.682038042E0,4.998825452E-1,2.505894075E-1,2.663498000E-3,1.600000024E0,8.000000000E2
7.686198917E0,5.061333314E-1,2.579260195E-1,2.663293000E-3,1.600000024E0,8.000000000E2
7.690359750E0,5.002717027E-1,2.509948735E-1,2.663283000E-3,1.600000024E0,8.000000000E2
7.694520583E0,4.975942993E-1,2.479597830E-1,2.663363000E-3,1.600000024E0,8.000000000E2
7.698681542E0,5.016373440E-1,2.524979042E-1,2.663308000E-3,1.600000024E0,8.000000000E2
7.702842458E0,4.946230230E-1,2.445328100E-1,2.663487000E-3,1.600000024E0,8.000000000E2
7.707003167E0,5.054582676E-1,2.567457297E-1,2.663305000E-3,1.600000024E0,8.000000000E2
7.711164083E0,5.002865352E-1,2.510216755E-1,2.663295000E-3,1.600000024E0,8.000000000E2
7.715324875E0,5.035347553E-1,2.545822982E-1,2.663177000E-3,1.600000024E0,8.000000000E2
7.719485708E0,5.006861750E-1,2.515056866E-1,2.663154000E-3,1.600000024E0,8.000000000E2
7.723646500E0,4.955438456E-1,2.457202716E-1,2.663302000E-3,1.600000024E0,8.000000000E2
7.727807375E0,5.037102299E-1,2.549490440E-1,2.663178000E-3,1.600000024E0,8.000000000E2
7.731968208E0,5.003879520E-1,2.510657162E-1,2.663165000E-3,1.600000024E0,8.000000000E2
7.736129250E0,5.059799745E-1,2.578248966E-1,2.662965000E-3,1.600000024E0,8.000000000E2
7.740289833E0,5.003547229E-1,2.510719996E-1,2.662953000E-3,1.600000024E0,8.000000000E2
7.744450625E0,4.977751199E-1,2.481662650E-1,2.663027000E-3,1.600000024E0,8.000000000E2
7.748611458E0,5.021236205E-1,2.530654447E-1,2.662956000E-3,1.600000024E0,8.000000000E2
7.752772333E0,4.949769598E-1,2.447978519E-1,2.663123000E-3,1.600000024E0,8.000000000E2
7.756933125E0,5.056448012E-1,2.570464908E-1,2.662935000E-3,1.600000024E0,8.000000000E2
7.761094042E0,5.004615381E-1,2.512432304E-1,2.662919000E-3,1.600000024E0,8.000000000E2
7.765254833E0,5.013356094E-1,2.523221463E-1,2.662874000E-3,1.600000024E0,8.000000000E2
7.769415917E0,4.990274470E-1,2.497072235E-1,2.662906000E-3,1.600000024E0,8.000000000E2
7.773576625E0,4.929972096E-1,2.430068615E-1,2.663139000E-3,1.600000024E0,8.000000000E2
7.777737417E0,5.024741505E-1,2.534579757E-1,2.663056000E-3,1.600000024E0,8.000000000E2
7.781898292E0,4.993877256E-1,2.499836551E-1,2.663076000E-3,1.600000024E0,8.000000000E2
7.786059167E0,5.053565888E-1,2.572937305E-1,2.662897000E-3,1.600000024E0,8.000000000E2
7.790219958E0,4.997745769E-1,2.505500738E-1,2.662904000E-3,1.600000024E0,8.000000000E2
7.794380750E0,4.964140908E-1,2.466957067E-1,2.663023000E-3,1.600000024E0,8.000000000E2
7.798541625E0,5.014338815E-1,2.522942111E-1,2.662975000E-3,1.600000024E0,8.000000000E2
7.802702542E0,4.946255912E-1,2.445955762E-1,2.663153000E-3,1.600000024E0,8.000000000E2
7.806863250E0,5.048002377E-1,2.562947910E-1,2.662993000E-3,1.600000024E0,8.000000000E2
7.811024083E0,4.997662435E-1,2.505671442E-1,2.663000000E-3,1.600000024E0,8.000000000E2
7.815184958E0,5.016245555E-1,2.526370157E-1,2.662945000E-3,1.600000024E0,8.000000000E2
7.819345792E0,4.999885218E-1,2.506891776E-1,2.662945000E-3,1.600000024E0,8.000000000E2
7.823506583E0,4.940796701E-1,2.440337792E-1,2.663142000E-3,1.600000024E0,8.000000000E2
7.827667458E0,5.031068131E-1,2.540813103E-1,2.663038000E-3,1.600000024E0,8.000000000E2
7.831828292E0,4.994216884E-1,2.501064247E-1,2.663057000E-3,1.600000024E0,8.000000000E2
7.835989375E0,5.053936439E-1,2.572228519E-1,2.662877000E-3,1.600000024E0,8.000000000E2
7.840150042E0,4.998981115E-1,2.505564029E-1,2.662880000E-3,1.600000024E0,8.000000000E2
7.844310833E0,4.961373566E-1,2.464713561E-1,2.663008000E-3,1.600000024E0,8.000000000E2
7.848471708E0,5.021616715E-1,2.530815778E-1,2.662936000E-3,1.600000024E0,8.000000000E2
7.852632542E0,4.956475685E-1,2.457352553E-1,2.663080000E-3,1.600000024E0,8.000000000E2
7.856793417E0,5.056402413E-1,2.570878082E-1,2.662892000E-3,1.600000024E0,8.000000000E2
7.860954250E0,5.005651038E-1,2.513083241E-1,2.662873000E-3,1.600000024E0,8.000000000E2
7.865115042E0,5.009101830E-1,2.518134750E-1,2.662842000E-3,1.600000024E0,8.000000000E2
7.869276042E0,4.998428695E-1,2.506172633E-1,2.662847000E-3,1.600000024E0,8.000000000E2
7.873436708E0,4.938883671E-1,2.437067510E-1,2.663050000E-3,1.600000024E0,8.000000000E2
7.877597500E0,5.032060810E-1,2.542875467E-1,2.662943000E-3,1.600000024E0,8.000000000E2
7.881758375E0,4.998563393E-1,2.506023362E-1,2.662947000E-3,1.600000024E0,8.000000000E2
7.885919167E0,5.058593750E-1,2.574782356E-1,2.662751000E-3,1.600000024E0,8.000000000E2
7.890080083E0,4.999689722E-1,2.507014742E-1,2.662752000E-3,1.600000024E0,8.000000000E2
7.894240917E0,4.962180707E-1,2.464871171E-1,2.662877000E-3,1.600000024E0,8.000000000E2
7.898401708E0,5.015541141E-1,2.525239080E-1,2.662825000E-3,1.600000024E0,8.000000000E2
7.902562750E0,4.956079452E-1,2.457514510E-1,2.662971000E-3,1.600000024E0,8.000000000E2
7.906723375E0,5.052279179E-1,2.566573541E-1,2.662796000E-3,1.600000024E0,8.000000000E2
7.910884333E0,5.000523070E-1,2.506948629E-1,2.662794000E-3,1.600000024E0,8.000000000E2
7.915045167E0,5.006852840E-1,2.515546813E-1,2.662771000E-3,1.600000024E0,8.000000000E2
7.919206042E0,5.001785669E-1,2.510273851E-1,2.662765000E-3,1.600000024E0,8.000000000E2
7.923366833E0,4.944313531E-1,2.445734981E-1,2.662950000E-3,1.600000024E0,8.000000000E2
7.927527667E0,5.037137939E-1,2.549134295E-1,2.662826000E-3,1.600000024E0,8.000000000E2
7.931688500E0,5.000285644E-1,2.507810098E-1,2.662825000E-3,1.600000024E0,8.000000000E2
7.935849500E0,5.055568018E-1,2.574957134E-1,2.662640000E-3,1.600000024E0,8.000000000E2
7.940010125E0,4.999687626E-1,2.508054724E-1,2.662641000E-3,1.600000024E0,8.000000000E2
7.944171000E0,4.960447974E-1,2.464327556E-1,2.662772000E-3,1.600000024E0,8.000000000E2
7.948331792E0,5.019195290E-1,2.529018013E-1,2.662708000E-3,1.600000024E0,8.000000000E2
7.952492667E0,4.964986310E-1,2.466817612E-1,2.662824000E-3,1.600000024E0,8.000000000E2
7.956653500E0,5.055717916E-1,2.573379957E-1,2.662638000E-3,1.600000024E0,8.000000000E2
7.960814333E0,5.003453412E-1,2.512009035E-1,2.662626000E-3,1.600000024E0,8.000000000E2
7.964975167E0,5.004827649E-1,2.514058112E-1,2.662609000E-3,1.600000024E0,8.000000000E2
7.969136208E0,5.002386308E-1,2.510867307E-1,2.662601000E-3,1.600000024E0,8.000000000E2
7.973296833E0,4.940886849E-1,2.441420947E-1,2.662797000E-3,1.600000024E0,8.000000000E2
7.977457625E0,5.038366472E-1,2.551022971E-1,2.662669000E-3,1.600000024E0,8.000000000E2
7.981618625E0,5.001467530E-1,2.507121373E-1,2.662664000E-3,1.600000024E0,8.000000000E2
7.985779417E0,5.059766202E-1,2.583265814E-1,2.662465000E-3,1.600000024E0,8.000000000E2
7.989940292E0,5.004347033E-1,2.513519652E-1,2.662450000E-3,1.600000024E0,8.000000000E2
7.994101083E0,4.963134078E-1,2.467100967E-1,2.662572000E-3,1.600000024E0,8.000000000E2
7.998261958E0,5.021211048E-1,2.531485521E-1,2.662501000E-3,1.600000024E0,8.000000000E2
8.002422875E0,4.966804475E-1,2.469438028E-1,2.662611000E-3,1.600000024E0,8.000000000E2
8.006583625E0,5.054808047E-1,2.573629555E-1,2.662428000E-3,1.600000024E0,8.000000000E2
8.010744417E0,5.003098584E-1,2.510502816E-1,2.662417000E-3,1.600000024E0,8.000000000E2
8.014905250E0,4.999796642E-1,2.507725077E-1,2.662417000E-3,1.600000024E0,8.000000000E2
8.019066083E0,5.003859604E-1,2.511077959E-1,2.662404000E-3,1.600000024E0,8.000000000E2
8.023226917E0,4.943129025E-1,2.442923432E-1,2.662593000E-3,1.600000024E0,8.000000000E2
8.027387708E0,5.037413625E-1,2.549636967E-1,2.662468000E-3,1.600000024E0,8.000000000E2
8.031548583E0,4.997410858E-1,2.504811020E-1,2.662476000E-3,1.600000024E0,8.000000000E2
8.035709708E0,5.055462146E-1,2.575647475E-1,2.662291000E-3,1.600000024E0,8.000000000E2
8.039870250E0,5.000323905E-1,2.507328738E-1,2.662289000E-3,1.600000024E0,8.000000000E2
8.044031083E0,4.962492033E-1,2.466093164E-1,2.662413000E-3,1.600000024E0,8.000000000E2
8.048191917E0,5.018737736E-1,2.528755247E-1,2.662350000E-3,1.600000024E0,8.000000000E2
8.052352917E0,4.974365922E-1,2.477378233E-1,2.662435000E-3,1.600000024E0,8.000000000E2
8.056513708E0,5.054751966E-1,2.571630085E-1,2.662252000E-3,1.600000024E0,8.000000000E2
8.060674583E0,5.000974335E-1,2.508963169E-1,2.662248000E-3,1.600000024E0,8.000000000E2
8.064835375E0,4.997506772E-1,2.505928125E-1,2.662256000E-3,1.600000024E0,8.000000000E2
8.068996333E0,5.000486905E-1,2.508208098E-1,2.662254000E-3,1.600000024E0,8.000000000E2
8.073157042E0,4.943521065E-1,2.443803561E-1,2.662441000E-3,1.600000024E0,8.000000000E2
8.077317875E0,5.039104429E-1,2.552699163E-1,2.662310000E-3,1.600000024E0,8.000000000E2
8.081478708E0,4.996881499E-1,2.504490310E-1,2.662320000E-3,1.600000024E0,8.000000000E2
8.085639583E0,5.055848945E-1,2.575048370E-1,2.662134000E-3,1.600000024E0,8.000000000E2
8.089800417E0,4.999778822E-1,2.507034256E-1,2.662134000E-3,1.600000024E0,8.000000000E2
8.093961250E0,4.962667089E-1,2.465877421E-1,2.662258000E-3,1.600000024E0,8.000000000E2
8.098122042E0,5.018432699E-1,2.529014362E-1,2.662196000E-3,1.600000024E0,8.000000000E2
8.102283083E0,4.975481245E-1,2.479402981E-1,2.662277000E-3,1.600000024E0,8.000000000E2
8.106443750E0,5.053697966E-1,2.571682798E-1,2.662098000E-3,1.600000024E0,8.000000000E2
8.110604500E0,4.996071213E-1,2.504381682E-1,2.662111000E-3,1.600000024E0,8.000000000E2
8.114765292E0,4.988408611E-1,2.496729930E-1,2.662149000E-3,1.600000024E0,8.000000000E2
8.118926167E0,4.997548701E-1,2.505754922E-1,2.662157000E-3,1.600000024E0,8.000000000E2
8.123087167E0,4.934904569E-1,2.436050293E-1,2.662373000E-3,1.600000024E0,8.000000000E2
8.127248000E0,5.033432427E-1,2.545359857E-1,2.662261000E-3,1.600000024E0,8.000000000E2
8.131408792E0,4.992386141E-1,2.499195470E-1,2.662286000E-3,1.600000024E0,8.000000000E2
8.135569750E0,5.049474624E-1,2.567992264E-1,2.662121000E-3,1.600000024E0,8.000000000E2
8.139730500E0,4.994537120E-1,2.502285885E-1,2.662139000E-3,1.600000024E0,8.000000000E2
8.143891333E0,4.953480876E-1,2.457396082E-1,2.662293000E-3,1.600000024E0,8.000000000E2
8.148052125E0,5.022103096E-1,2.533978174E-1,2.662219000E-3,1.600000024E0,8.000000000E2
8.152213000E0,4.980120212E-1,2.484726399E-1,2.662285000E-3,1.600000024E0,8.000000000E2
8.156373833E0,5.053287057E-1,2.571930089E-1,2.662107000E-3,1.600000024E0,8.000000000E2
8.160534667E0,5.002233790E-1,2.510763540E-1,2.662099000E-3,1.600000024E0,8.000000000E2
8.164695458E0,4.992261925E-1,2.499784451E-1,2.662124000E-3,1.600000024E0,8.000000000E2
8.168856583E0,5.003890002E-1,2.513424125E-1,2.662111000E-3,1.600000024E0,8.000000000E2
8.173017083E0,4.939787250E-1,2.439170677E-1,2.662311000E-3,1.600000024E0,8.000000000E2
8.177178000E0,5.040756973E-1,2.554208437E-1,2.662175000E-3,1.600000024E0,8.000000000E2
8.181338792E0,5.007291527E-1,2.516122424E-1,2.662150000E-3,1.600000024E0,8.000000000E2
8.185499667E0,5.066188741E-1,2.586213872E-1,2.661929000E-3,1.600000024E0,8.000000000E2
8.189660458E0,5.010608144E-1,2.519711448E-1,2.661893000E-3,1.600000024E0,8.000000000E2
8.193821458E0,4.969262587E-1,2.474738156E-1,2.661995000E-3,1.600000024E0,8.000000000E2
8.197982250E0,5.030992134E-1,2.541895807E-1,2.661891000E-3,1.600000024E0,8.000000000E2
8.202143208E0,4.994755677E-1,2.501509950E-1,2.661908000E-3,1.600000024E0,8.000000000E2
8.206303917E0,5.067578702E-1,2.586078419E-1,2.661683000E-3,1.600000024E0,8.000000000E2
8.210464708E0,5.013040051E-1,2.522159323E-1,2.661639000E-3,1.600000024E0,8.000000000E2
8.214625583E0,5.001039326E-1,2.510004566E-1,2.661635000E-3,1.600000024E0,8.000000000E2
8.218786417E0,5.024236256E-1,2.535509685E-1,2.661554000E-3,1.600000024E0,8.000000000E2
8.222947292E0,4.957249283E-1,2.458361375E-1,2.661696000E-3,1.600000024E0,8.000000000E2
8.227108125E0,5.059685487E-1,2.575709607E-1,2.661497000E-3,1.600000024E0,8.000000000E2
8.231268875E0,5.017359830E-1,2.527532951E-1,2.661439000E-3,1.600000024E0,8.000000000E2
8.235429958E0,5.073905852E-1,2.595427881E-1,2.661193000E-3,1.600000024E0,8.000000000E2
8.239590625E0,5.022183810E-1,2.533434256E-1,2.661119000E-3,1.600000024E0,8.000000000E2
8.243751417E0,4.977978666E-1,2.483072230E-1,2.661192000E-3,1.600000024E0,8.000000000E2
8.247912208E0,5.043908493E-1,2.557496318E-1,2.661045000E-3,1.600000024E0,8.000000000E2
8.252073042E0,5.006069284E-1,2.514692305E-1,2.661024000E-3,1.600000024E0,8.000000000E2
8.256233917E0,5.075581980E-1,2.599014685E-1,2.660772000E-3,1.600000024E0,8.000000000E2
8.260394750E0,5.017365595E-1,2.528114985E-1,2.660714000E-3,1.600000024E0,8.000000000E2
8.264555708E0,5.007155780E-1,2.516820262E-1,2.660690000E-3,1.600000024E0,8.000000000E2
8.268716625E0,5.026649294E-1,2.538162576E-1,2.660601000E-3,1.600000024E0,8.000000000E2
8.272877333E0,4.956335746E-1,2.458955164E-1,2.660746000E-3,1.600000024E0,8.000000000E2
8.277038208E0,5.063424544E-1,2.579809897E-1,2.660535000E-3,1.600000024E0,8.000000000E2
8.281199042E0,5.020107255E-1,2.532348578E-1,2.660468000E-3,1.600000024E0,8.000000000E2
8.285359833E0,5.072896401E-1,2.594302135E-1,2.660225000E-3,1.600000024E0,8.000000000E2
8.289520667E0,5.024175458E-1,2.534960708E-1,2.660144000E-3,1.600000024E0,8.000000000E2
8.293681500E0,4.980032684E-1,2.487557605E-1,2.660210000E-3,1.600000024E0,8.000000000E2
8.297842375E0,5.046880241E-1,2.562871868E-1,2.660054000E-3,1.600000024E0,8.000000000E2
8.302003417E0,5.009556764E-1,2.520789708E-1,2.660022000E-3,1.600000024E0,8.000000000E2
8.306164000E0,5.075922657E-1,2.598437138E-1,2.659769000E-3,1.600000024E0,8.000000000E2
8.310324792E0,5.020105159E-1,2.532770348E-1,2.659702000E-3,1.600000024E0,8.000000000E2
8.314485708E0,5.000817624E-1,2.512161558E-1,2.659699000E-3,1.600000024E0,8.000000000E2
8.318646500E0,5.027215341E-1,2.540574154E-1,2.659608000E-3,1.600000024E0,8.000000000E2
8.322807333E0,4.957621931E-1,2.459928535E-1,2.659748000E-3,1.600000024E0,8.000000000E2
8.326968125E0,5.064033569E-1,2.584021482E-1,2.659535000E-3,1.600000024E0,8.000000000E2
8.331129000E0,5.020252960E-1,2.533545836E-1,2.659467000E-3,1.600000024E0,8.000000000E2
8.335290083E0,5.069850752E-1,2.590879668E-1,2.659234000E-3,1.600000024E0,8.000000000E2
8.339450750E0,5.022084228E-1,2.534998931E-1,2.659160000E-3,1.600000024E0,8.000000000E2
8.343611625E0,4.976923093E-1,2.481062052E-1,2.659236000E-3,1.600000024E0,8.000000000E2
8.347772417E0,5.046604555E-1,2.561982278E-1,2.659081000E-3,1.600000024E0,8.000000000E2
8.351933250E0,5.010175223E-1,2.519956937E-1,2.659047000E-3,1.600000024E0,8.000000000E2
8.356094125E0,5.077653818E-1,2.599200258E-1,2.658788000E-3,1.600000024E0,8.000000000E2
8.360255000E0,5.018725157E-1,2.530918845E-1,2.658725000E-3,1.600000024E0,8.000000000E2
8.364415750E0,4.997299745E-1,2.508299354E-1,2.658733000E-3,1.600000024E0,8.000000000E2
8.368576750E0,5.028867360E-1,2.543621682E-1,2.658637000E-3,1.600000024E0,8.000000000E2
8.372737417E0,4.955676930E-1,2.458769066E-1,2.658784000E-3,1.600000024E0,8.000000000E2
8.376898333E0,5.064059775E-1,2.583902647E-1,2.658571000E-3,1.600000024E0,8.000000000E2
8.381059125E0,5.021705815E-1,2.534716130E-1,2.658498000E-3,1.600000024E0,8.000000000E2
8.385219958E0,5.069829263E-1,2.591582693E-1,2.658265000E-3,1.600000024E0,8.000000000E2
8.389380792E0,5.018812684E-1,2.532512288E-1,2.658202000E-3,1.600000024E0,8.000000000E2
8.393541542E0,4.976728121E-1,2.484157679E-1,2.658279000E-3,1.600000024E0,8.000000000E2
8.397702458E0,5.050828421E-1,2.566966840E-1,2.658110000E-3,1.600000024E0,8.000000000E2
8.401863542E0,5.014525401E-1,2.529091324E-1,2.658061000E-3,1.600000024E0,8.000000000E2
8.406024208E0,5.078630774E-1,2.604410732E-1,2.657799000E-3,1.600000024E0,8.000000000E2
8.410185125E0,5.021875629E-1,2.536170399E-1,2.657726000E-3,1.600000024E0,8.000000000E2
8.414345875E0,4.995818064E-1,2.506892297E-1,2.657739000E-3,1.600000024E0,8.000000000E2
8.418506708E0,5.031902527E-1,2.546667096E-1,2.657633000E-3,1.600000024E0,8.000000000E2
8.422667500E0,4.958050659E-1,2.462844077E-1,2.657772000E-3,1.600000024E0,8.000000000E2
8.426828333E0,5.064191328E-1,2.586016329E-1,2.657558000E-3,1.600000024E0,8.000000000E2
8.430989208E0,5.021139243E-1,2.535131755E-1,2.657487000E-3,1.600000024E0,8.000000000E2
8.435150208E0,5.063069716E-1,2.587500573E-1,2.657277000E-3,1.600000024E0,8.000000000E2
8.439310875E0,5.020808525E-1,2.534947639E-1,2.657207000E-3,1.600000024E0,8.000000000E2
8.443471708E0,4.973163072E-1,2.481019396E-1,2.657296000E-3,1.600000024E0,8.000000000E2
8.447632500E0,5.047499748E-1,2.565026365E-1,2.657138000E-3,1.600000024E0,8.000000000E2
8.451793333E0,5.013027472E-1,2.526592951E-1,2.657094000E-3,1.600000024E0,8.000000000E2
8.455954208E0,5.075209857E-1,2.598434692E-1,2.656844000E-3,1.600000024E0,8.000000000E2
8.460115042E0,5.020925927E-1,2.536081845E-1,2.656774000E-3,1.600000024E0,8.000000000E2
8.464275917E0,4.991980998E-1,2.503352164E-1,2.656800000E-3,1.600000024E0,8.000000000E2
8.468436917E0,5.031731140E-1,2.547461303E-1,2.656694000E-3,1.600000024E0,8.000000000E2
8.472597583E0,4.955920644E-1,2.462007889E-1,2.656840000E-3,1.600000024E0,8.000000000E2
8.476758458E0,5.065697119E-1,2.589187985E-1,2.656621000E-3,1.600000024E0,8.000000000E2
8.480919292E0,5.021107796E-1,2.535721282E-1,2.656550000E-3,1.600000024E0,8.000000000E2
8.485080167E0,5.060535606E-1,2.582461005E-1,2.656348000E-3,1.600000024E0,8.000000000E2
8.489241000E0,5.019956310E-1,2.536028853E-1,2.656281000E-3,1.600000024E0,8.000000000E2
8.493401833E0,4.971025720E-1,2.479658617E-1,2.656377000E-3,1.600000024E0,8.000000000E2
8.497562625E0,5.048737715E-1,2.566685155E-1,2.656215000E-3,1.600000024E0,8.000000000E2
8.501723583E0,5.015878673E-1,2.531030948E-1,2.656162000E-3,1.600000024E0,8.000000000E2
8.505884292E0,5.077418489E-1,2.603883569E-1,2.655904000E-3,1.600000024E0,8.000000000E2
8.510045167E0,5.018651780E-1,2.534412322E-1,2.655842000E-3,1.600000024E0,8.000000000E2
8.514206000E0,4.987318970E-1,2.499778221E-1,2.655884000E-3,1.600000024E0,8.000000000E2
8.518366833E0,5.032041418E-1,2.548521626E-1,2.655777000E-3,1.600000024E0,8.000000000E2
8.522527667E0,4.956068446E-1,2.462288684E-1,2.655922000E-3,1.600000024E0,8.000000000E2
8.526688458E0,5.066501115E-1,2.591394907E-1,2.655701000E-3,1.600000024E0,8.000000000E2
8.530849292E0,5.019505568E-1,2.535211410E-1,2.655636000E-3,1.600000024E0,8.000000000E2
8.535010375E0,5.054142417E-1,2.576987945E-1,2.655456000E-3,1.600000024E0,8.000000000E2
8.539171000E0,5.021538097E-1,2.538601249E-1,2.655384000E-3,1.600000024E0,8.000000000E2
8.543331750E0,4.968010994E-1,2.477482517E-1,2.655490000E-3,1.600000024E0,8.000000000E2
8.547492708E0,5.050463635E-1,2.570951652E-1,2.655322000E-3,1.600000024E0,8.000000000E2
8.551653625E0,5.016232977E-1,2.532847676E-1,2.655268000E-3,1.600000024E0,8.000000000E2
8.555814458E0,5.075194133E-1,2.602571372E-1,2.655018000E-3,1.600000024E0,8.000000000E2
8.559975292E0,5.021115658E-1,2.537491205E-1,2.654947000E-3,1.600000024E0,8.000000000E2
8.564136042E0,4.989402862E-1,2.502249183E-1,2.654982000E-3,1.600000024E0,8.000000000E2
8.568297042E0,5.032193936E-1,2.550184344E-1,2.654875000E-3,1.600000024E0,8.000000000E2
8.572457750E0,4.961112555E-1,2.468223414E-1,2.655004000E-3,1.600000024E0,8.000000000E2
8.576618542E0,5.068062986E-1,2.592447984E-1,2.654778000E-3,1.600000024E0,8.000000000E2
8.580779375E0,5.019577896E-1,2.535662383E-1,2.654713000E-3,1.600000024E0,8.000000000E2
8.584940208E0,5.052191651E-1,2.572542642E-1,2.654539000E-3,1.600000024E0,8.000000000E2
8.589101042E0,5.018610375E-1,2.536041976E-1,2.654477000E-3,1.600000024E0,8.000000000E2
8.593261875E0,4.968414565E-1,2.477922818E-1,2.654581000E-3,1.600000024E0,8.000000000E2
8.597422708E0,5.051706318E-1,2.573308034E-1,2.654409000E-3,1.600000024E0,8.000000000E2
8.601583833E0,5.014332525E-1,2.530448439E-1,2.654361000E-3,1.600000024E0,8.000000000E2
8.605744417E0,5.073765388E-1,2.602167870E-1,2.654116000E-3,1.600000024E0,8.000000000E2
8.609905250E0,5.015241346E-1,2.532460627E-1,2.654065000E-3,1.600000024E0,8.000000000E2
8.614066042E0,4.988502952E-1,2.502279404E-1,2.654103000E-3,1.600000024E0,8.000000000E2
8.618227000E0,5.032803485E-1,2.552532667E-1,2.653994000E-3,1.600000024E0,8.000000000E2
8.622387833E0,4.965456444E-1,2.473520818E-1,2.654108000E-3,1.600000024E0,8.000000000E2
8.626548708E0,5.063863230E-1,2.590079821E-1,2.653896000E-3,1.600000024E0,8.000000000E2
8.630709500E0,5.014111348E-1,2.531166440E-1,2.653849000E-3,1.600000024E0,8.000000000E2
8.634870458E0,5.037702938E-1,2.560682205E-1,2.653723000E-3,1.600000024E0,8.000000000E2
8.639031167E0,5.012887009E-1,2.531723359E-1,2.653680000E-3,1.600000024E0,8.000000000E2
8.643192000E0,4.962616249E-1,2.474133139E-1,2.653804000E-3,1.600000024E0,8.000000000E2
8.647352917E0,5.044995514E-1,2.565492649E-1,2.653654000E-3,1.600000024E0,8.000000000E2
8.651513625E0,5.012049992E-1,2.528752393E-1,2.653614000E-3,1.600000024E0,8.000000000E2
8.655674500E0,5.068150514E-1,2.597677669E-1,2.653387000E-3,1.600000024E0,8.000000000E2
8.659835292E0,5.010503321E-1,2.528169695E-1,2.653352000E-3,1.600000024E0,8.000000000E2
8.663996208E0,4.980776407E-1,2.494715959E-1,2.653415000E-3,1.600000024E0,8.000000000E2
8.668157208E0,5.024616241E-1,2.543558833E-1,2.653333000E-3,1.600000024E0,8.000000000E2
8.672317792E0,4.961508788E-1,2.472659745E-1,2.653460000E-3,1.600000024E0,8.000000000E2
