"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
2.569041651E-3,5.280916661E-1,2.485217953E-1,3.029638000E-3,1.600000024E0,8.000000000E2
6.730082649E-3,5.153253619E-1,2.354977107E-1,3.029057000E-3,1.600000024E0,8.000000000E2
1.089083267E-2,5.278245757E-1,2.481877367E-1,3.028003000E-3,1.600000024E0,8.000000000E2
1.505162465E-2,5.209869348E-1,2.413366586E-1,3.027208000E-3,1.600000024E0,8.000000000E2
1.921254167E-2,5.209683810E-1,2.414038303E-1,3.026414000E-3,1.600000024E0,8.000000000E2
2.337341665E-2,5.263914279E-1,2.468568905E-1,3.025415000E-3,1.600000024E0,8.000000000E2
2.753424965E-2,5.150410279E-1,2.353828061E-1,3.024846000E-3,1.600000024E0,8.000000000E2
3.169512466E-2,5.278604777E-1,2.485673307E-1,3.023792000E-3,1.600000024E0,8.000000000E2
3.585595766E-2,5.176988293E-1,2.384521499E-1,3.023123000E-3,1.600000024E0,8.000000000E2
4.001712467E-2,5.245270361E-1,2.454021429E-1,3.022196000E-3,1.600000024E0,8.000000000E2
4.417770766E-2,5.234459907E-1,2.442940680E-1,3.021310000E-3,1.600000024E0,8.000000000E2
4.833858265E-2,5.166350274E-1,2.374636500E-1,3.020681000E-3,1.600000024E0,8.000000000E2
5.249962467E-2,5.262414254E-1,2.474893278E-1,3.019690000E-3,1.600000024E0,8.000000000E2
5.666041665E-2,5.132685663E-1,2.343257170E-1,3.019189000E-3,1.600000024E0,8.000000000E2
6.082129167E-2,5.258503811E-1,2.473982019E-1,3.018213000E-3,1.600000024E0,8.000000000E2
6.498216666E-2,5.191840220E-1,2.403798514E-1,3.017489000E-3,1.600000024E0,8.000000000E2
6.914304165E-2,5.190428246E-1,2.404268283E-1,3.016770000E-3,1.600000024E0,8.000000000E2
7.330399967E-2,5.246313355E-1,2.461651636E-1,3.015841000E-3,1.600000024E0,8.000000000E2
7.746479166E-2,5.129667269E-1,2.343823096E-1,3.015352000E-3,1.600000024E0,8.000000000E2
8.162558265E-2,5.267320521E-1,2.484572110E-1,3.014344000E-3,1.600000024E0,8.000000000E2
8.578641666E-2,5.180477870E-1,2.397664205E-1,3.013663000E-3,1.600000024E0,8.000000000E2
8.994737465E-2,5.249370535E-1,2.468009576E-1,3.012723000E-3,1.600000024E0,8.000000000E2
9.410824967E-2,5.239773938E-1,2.458638523E-1,3.011820000E-3,1.600000024E0,8.000000000E2
9.826904166E-2,5.172065779E-1,2.388221154E-1,3.011172000E-3,1.600000024E0,8.000000000E2
1.024299996E-1,5.280049770E-1,2.499521326E-1,3.010117000E-3,1.600000024E0,8.000000000E2
1.065910827E-1,5.148511401E-1,2.368249285E-1,3.009558000E-3,1.600000024E0,8.000000000E2
1.107517077E-1,5.273808575E-1,2.496540161E-1,3.008527000E-3,1.600000024E0,8.000000000E2
1.149124996E-1,5.215735274E-1,2.436801516E-1,3.007715000E-3,1.600000024E0,8.000000000E2
1.190733327E-1,5.194524751E-1,2.416132394E-1,3.006983000E-3,1.600000024E0,8.000000000E2
1.232344166E-1,5.258871218E-1,2.483294072E-1,3.006009000E-3,1.600000024E0,8.000000000E2
1.273952917E-1,5.144968364E-1,2.367539892E-1,3.005464000E-3,1.600000024E0,8.000000000E2
1.315561667E-1,5.273017158E-1,2.501136318E-1,3.004438000E-3,1.600000024E0,8.000000000E2
1.357170416E-1,5.173057410E-1,2.399389905E-1,3.003788000E-3,1.600000024E0,8.000000000E2
1.398779577E-1,5.243380392E-1,2.470391919E-1,3.002874000E-3,1.600000024E0,8.000000000E2
1.440387497E-1,5.234001828E-1,2.462355777E-1,3.001995000E-3,1.600000024E0,8.000000000E2
1.481995826E-1,5.157666166E-1,2.383927120E-1,3.001403000E-3,1.600000024E0,8.000000000E2
1.523604997E-1,5.269794881E-1,2.503195168E-1,3.000390000E-3,1.600000024E0,8.000000000E2
1.565213327E-1,5.138434188E-1,2.368464424E-1,2.999870000E-3,1.600000024E0,8.000000000E2
1.606822077E-1,5.262537422E-1,2.495646411E-1,2.998885000E-3,1.600000024E0,8.000000000E2
1.648431247E-1,5.206560068E-1,2.438949184E-1,2.998110000E-3,1.600000024E0,8.000000000E2
1.690039576E-1,5.192291485E-1,2.425048360E-1,2.997389000E-3,1.600000024E0,8.000000000E2
1.731650417E-1,5.258375927E-1,2.493677343E-1,2.996420000E-3,1.600000024E0,8.000000000E2
1.773256666E-1,5.139478754E-1,2.373754869E-1,2.995897000E-3,1.600000024E0,8.000000000E2
1.814864997E-1,5.274471060E-1,2.512079329E-1,2.994869000E-3,1.600000024E0,8.000000000E2
1.856473747E-1,5.182300751E-1,2.415087145E-1,2.994186000E-3,1.600000024E0,8.000000000E2
1.898082916E-1,5.245187026E-1,2.480671738E-1,2.993268000E-3,1.600000024E0,8.000000000E2
1.939692497E-1,5.242060139E-1,2.478334665E-1,2.992362000E-3,1.600000024E0,8.000000000E2
1.981301667E-1,5.163362279E-1,2.398189561E-1,2.991750000E-3,1.600000024E0,8.000000000E2
2.022910417E-1,5.259882765E-1,2.497504476E-1,2.990778000E-3,1.600000024E0,8.000000000E2
2.064519997E-1,5.131591306E-1,2.366747777E-1,2.990286000E-3,1.600000024E0,8.000000000E2
2.106127077E-1,5.248671885E-1,2.486217321E-1,2.989356000E-3,1.600000024E0,8.000000000E2
2.147735827E-1,5.189619008E-1,2.426847180E-1,2.988647000E-3,1.600000024E0,8.000000000E2
2.189344997E-1,5.175360383E-1,2.414021453E-1,2.987991000E-3,1.600000024E0,8.000000000E2
2.230952917E-1,5.241967371E-1,2.483038969E-1,2.987087000E-3,1.600000024E0,8.000000000E2
2.272562077E-1,5.122601637E-1,2.361795169E-1,2.986629000E-3,1.600000024E0,8.000000000E2
2.314170417E-1,5.253474901E-1,2.497059946E-1,2.985682000E-3,1.600000024E0,8.000000000E2
2.355779576E-1,5.159349633E-1,2.398480026E-1,2.985087000E-3,1.600000024E0,8.000000000E2
2.397389997E-1,5.220675609E-1,2.463628110E-1,2.984263000E-3,1.600000024E0,8.000000000E2
2.438996246E-1,5.217888350E-1,2.460408810E-1,2.983450000E-3,1.600000024E0,8.000000000E2
2.480604997E-1,5.139895428E-1,2.381381623E-1,2.982928000E-3,1.600000024E0,8.000000000E2
2.522214167E-1,5.246132535E-1,2.489620224E-1,2.982010000E-3,1.600000024E0,8.000000000E2
2.563822076E-1,5.120128849E-1,2.361047087E-1,2.981562000E-3,1.600000024E0,8.000000000E2
2.605430827E-1,5.233903294E-1,2.477169091E-1,2.980690000E-3,1.600000024E0,8.000000000E2
2.647040416E-1,5.179624606E-1,2.422219058E-1,2.980020000E-3,1.600000024E0,8.000000000E2
2.688649576E-1,5.159551942E-1,2.402687506E-1,2.979425000E-3,1.600000024E0,8.000000000E2
2.730259577E-1,5.231305766E-1,2.476857703E-1,2.978563000E-3,1.600000024E0,8.000000000E2
2.771866667E-1,5.113811657E-1,2.355311003E-1,2.978139000E-3,1.600000024E0,8.000000000E2
2.813474997E-1,5.247462746E-1,2.494291988E-1,2.977217000E-3,1.600000024E0,8.000000000E2
2.855084577E-1,5.157819733E-1,2.404573536E-1,2.976629000E-3,1.600000024E0,8.000000000E2
2.896692917E-1,5.215931819E-1,2.464074738E-1,2.975825000E-3,1.600000024E0,8.000000000E2
2.938301667E-1,5.215603721E-1,2.465129804E-1,2.975023000E-3,1.600000024E0,8.000000000E2
2.979910416E-1,5.135307301E-1,2.382096882E-1,2.974519000E-3,1.600000024E0,8.000000000E2
3.021518747E-1,5.255011090E-1,2.505981494E-1,2.973570000E-3,1.600000024E0,8.000000000E2
3.063129997E-1,5.128945559E-1,2.378401024E-1,2.973090000E-3,1.600000024E0,8.000000000E2
3.104735826E-1,5.244796034E-1,2.496626125E-1,2.972180000E-3,1.600000024E0,8.000000000E2
3.146345417E-1,5.192386350E-1,2.443752056E-1,2.971465000E-3,1.600000024E0,8.000000000E2
3.187953327E-1,5.153289783E-1,2.403957885E-1,2.970895000E-3,1.600000024E0,8.000000000E2
3.229562076E-1,5.229695676E-1,2.483789628E-1,2.970041000E-3,1.600000024E0,8.000000000E2
3.271169997E-1,5.108095104E-1,2.359045331E-1,2.969639000E-3,1.600000024E0,8.000000000E2
3.312779577E-1,5.244207450E-1,2.499196886E-1,2.968732000E-3,1.600000024E0,8.000000000E2
3.354389167E-1,5.151471094E-1,2.404635116E-1,2.968169000E-3,1.600000024E0,8.000000000E2
3.395999577E-1,5.202588827E-1,2.458060509E-1,2.967417000E-3,1.600000024E0,8.000000000E2
3.437607076E-1,5.207374023E-1,2.463402817E-1,2.966647000E-3,1.600000024E0,8.000000000E2
3.479215417E-1,5.127152028E-1,2.380586512E-1,2.966175000E-3,1.600000024E0,8.000000000E2
3.520823747E-1,5.210579528E-1,2.467000985E-1,2.965394000E-3,1.600000024E0,8.000000000E2
3.562432497E-1,5.095237446E-1,2.350095356E-1,2.965040000E-3,1.600000024E0,8.000000000E2
3.604041247E-1,5.196391134E-1,2.453757030E-1,2.964312000E-3,1.600000024E0,8.000000000E2
3.645649996E-1,5.148191689E-1,2.405309435E-1,2.963762000E-3,1.600000024E0,8.000000000E2
3.687258747E-1,5.128403621E-1,2.384965256E-1,2.963286000E-3,1.600000024E0,8.000000000E2
3.728868747E-1,5.201833574E-1,2.460900041E-1,2.962538000E-3,1.600000024E0,8.000000000E2
3.770475417E-1,5.084098895E-1,2.340378975E-1,2.962226000E-3,1.600000024E0,8.000000000E2
3.812084577E-1,5.217162971E-1,2.477954530E-1,2.961421000E-3,1.600000024E0,8.000000000E2
3.853692916E-1,5.128690838E-1,2.386735415E-1,2.960944000E-3,1.600000024E0,8.000000000E2
3.895302077E-1,5.175435332E-1,2.435170332E-1,2.960294000E-3,1.600000024E0,8.000000000E2
3.936909997E-1,5.181073792E-1,2.441870304E-1,2.959623000E-3,1.600000024E0,8.000000000E2
3.978519576E-1,5.104901655E-1,2.364168065E-1,2.959234000E-3,1.600000024E0,8.000000000E2
4.020127917E-1,5.222321339E-1,2.486939091E-1,2.958411000E-3,1.600000024E0,8.000000000E2
4.061738747E-1,5.102536311E-1,2.364372259E-1,2.958031000E-3,1.600000024E0,8.000000000E2
4.103346247E-1,5.205013921E-1,2.469044663E-1,2.957272000E-3,1.600000024E0,8.000000000E2
4.144954997E-1,5.163271082E-1,2.426042137E-1,2.956668000E-3,1.600000024E0,8.000000000E2
4.186563327E-1,5.129766327E-1,2.391008589E-1,2.956188000E-3,1.600000024E0,8.000000000E2
4.228172077E-1,5.208329490E-1,2.473350422E-1,2.955418000E-3,1.600000024E0,8.000000000E2
4.269781247E-1,5.089561251E-1,2.351834335E-1,2.955087000E-3,1.600000024E0,8.000000000E2
4.311389576E-1,5.222903634E-1,2.488690339E-1,2.954263000E-3,1.600000024E0,8.000000000E2
4.352998747E-1,5.136468746E-1,2.401471401E-1,2.953759000E-3,1.600000024E0,8.000000000E2
4.394608327E-1,5.175195286E-1,2.442732247E-1,2.953112000E-3,1.600000024E0,8.000000000E2
4.436215827E-1,5.184155080E-1,2.451717059E-1,2.952432000E-3,1.600000024E0,8.000000000E2
4.477824167E-1,5.102360207E-1,2.367447200E-1,2.952054000E-3,1.600000024E0,8.000000000E2
4.519432917E-1,5.209713685E-1,2.480062448E-1,2.951280000E-3,1.600000024E0,8.000000000E2
4.561041247E-1,5.099115918E-1,2.365293367E-1,2.950914000E-3,1.600000024E0,8.000000000E2
4.602649997E-1,5.192368530E-1,2.463059397E-1,2.950204000E-3,1.600000024E0,8.000000000E2
4.644259167E-1,5.150353675E-1,2.419434067E-1,2.949649000E-3,1.600000024E0,8.000000000E2
4.685867917E-1,5.103084538E-1,2.371298905E-1,2.949268000E-3,1.600000024E0,8.000000000E2
4.727478746E-1,5.178805934E-1,2.450134931E-1,2.948608000E-3,1.600000024E0,8.000000000E2
4.769086667E-1,5.068193492E-1,2.335770985E-1,2.948356000E-3,1.600000024E0,8.000000000E2
4.810694577E-1,5.194518986E-1,2.464298464E-1,2.947639000E-3,1.600000024E0,8.000000000E2
4.852303746E-1,5.116382455E-1,2.386899642E-1,2.947210000E-3,1.600000024E0,8.000000000E2
4.893912497E-1,5.155097989E-1,2.426549649E-1,2.946638000E-3,1.600000024E0,8.000000000E2
4.935521247E-1,5.166175743E-1,2.438341638E-1,2.946025000E-3,1.600000024E0,8.000000000E2
4.977129167E-1,5.085516109E-1,2.356061329E-1,2.945710000E-3,1.600000024E0,8.000000000E2
5.018738327E-1,5.204335188E-1,2.478108990E-1,2.944957000E-3,1.600000024E0,8.000000000E2
5.060347917E-1,5.092505744E-1,2.364586203E-1,2.944616000E-3,1.600000024E0,8.000000000E2
5.101955827E-1,5.184119440E-1,2.459391288E-1,2.943938000E-3,1.600000024E0,8.000000000E2
5.143563747E-1,5.144771820E-1,2.418088467E-1,2.943405000E-3,1.600000024E0,8.000000000E2
5.185172497E-1,5.107261757E-1,2.381336098E-1,2.943010000E-3,1.600000024E0,8.000000000E2
5.226781247E-1,5.191122702E-1,2.466411027E-1,2.942306000E-3,1.600000024E0,8.000000000E2
5.268390416E-1,5.074231853E-1,2.346413612E-1,2.942032000E-3,1.600000024E0,8.000000000E2
5.309998747E-1,5.196111256E-1,2.473636058E-1,2.941310000E-3,1.600000024E0,8.000000000E2
5.351607077E-1,5.114146568E-1,2.389057432E-1,2.940890000E-3,1.600000024E0,8.000000000E2
5.393217917E-1,5.151682837E-1,2.428824860E-1,2.940332000E-3,1.600000024E0,8.000000000E2
5.434824577E-1,5.170784835E-1,2.449720085E-1,2.939704000E-3,1.600000024E0,8.000000000E2
5.476434577E-1,5.080704708E-1,2.357282190E-1,2.939407000E-3,1.600000024E0,8.000000000E2
5.518042497E-1,5.198870212E-1,2.478249038E-1,2.938676000E-3,1.600000024E0,8.000000000E2
5.559651667E-1,5.086081108E-1,2.362584442E-1,2.938359000E-3,1.600000024E0,8.000000000E2
5.601260417E-1,5.175818986E-1,2.456496066E-1,2.937713000E-3,1.600000024E0,8.000000000E2
5.642868747E-1,5.137266453E-1,2.416614517E-1,2.937208000E-3,1.600000024E0,8.000000000E2
5.684477497E-1,5.103085586E-1,2.382558434E-1,2.936829000E-3,1.600000024E0,8.000000000E2
5.726088326E-1,5.190152036E-1,2.473477732E-1,2.936130000E-3,1.600000024E0,8.000000000E2
5.767694997E-1,5.070650032E-1,2.350125563E-1,2.935870000E-3,1.600000024E0,8.000000000E2
5.809304166E-1,5.198434146E-1,2.481523598E-1,2.935141000E-3,1.600000024E0,8.000000000E2
5.850912497E-1,5.112812165E-1,2.392845673E-1,2.934727000E-3,1.600000024E0,8.000000000E2
5.892521247E-1,5.142820005E-1,2.425339648E-1,2.934203000E-3,1.600000024E0,8.000000000E2
5.934129996E-1,5.164346572E-1,2.448166910E-1,2.933600000E-3,1.600000024E0,8.000000000E2
5.975738327E-1,5.078345129E-1,2.358489165E-1,2.933312000E-3,1.600000024E0,8.000000000E2
6.017347497E-1,5.195134300E-1,2.480626796E-1,2.932596000E-3,1.600000024E0,8.000000000E2
6.058957917E-1,5.086299141E-1,2.368650693E-1,2.932279000E-3,1.600000024E0,8.000000000E2
6.100564167E-1,5.173427437E-1,2.458445685E-1,2.931643000E-3,1.600000024E0,8.000000000E2
6.142173327E-1,5.137334588E-1,2.422242104E-1,2.931139000E-3,1.600000024E0,8.000000000E2
6.183782497E-1,5.090499945E-1,2.374052736E-1,2.930807000E-3,1.600000024E0,8.000000000E2
6.225391667E-1,5.180659214E-1,2.466037651E-1,2.930145000E-3,1.600000024E0,8.000000000E2
6.267000417E-1,5.065436108E-1,2.348262178E-1,2.929905000E-3,1.600000024E0,8.000000000E2
6.308609167E-1,5.185945467E-1,2.472020391E-1,2.929223000E-3,1.600000024E0,8.000000000E2
6.350217497E-1,5.110039581E-1,2.395933493E-1,2.928820000E-3,1.600000024E0,8.000000000E2
6.391827497E-1,5.136062555E-1,2.421971001E-1,2.928321000E-3,1.600000024E0,8.000000000E2
6.433435417E-1,5.166783720E-1,2.454891222E-1,2.927710000E-3,1.600000024E0,8.000000000E2
6.475043746E-1,5.073730796E-1,2.359128213E-1,2.927440000E-3,1.600000024E0,8.000000000E2
6.516652077E-1,5.163468675E-1,2.450937472E-1,2.926841000E-3,1.600000024E0,8.000000000E2
6.558260416E-1,5.065936640E-1,2.350123290E-1,2.926599000E-3,1.600000024E0,8.000000000E2
6.599869576E-1,5.137707236E-1,2.426072824E-1,2.926095000E-3,1.600000024E0,8.000000000E2
6.641478327E-1,5.110493467E-1,2.398049565E-1,2.925690000E-3,1.600000024E0,8.000000000E2
6.683087077E-1,5.072744931E-1,2.358518963E-1,2.925423000E-3,1.600000024E0,8.000000000E2
6.724697917E-1,5.158429282E-1,2.449031593E-1,2.924843000E-3,1.600000024E0,8.000000000E2
6.766304577E-1,5.044739220E-1,2.331139508E-1,2.924679000E-3,1.600000024E0,8.000000000E2
6.807912917E-1,5.161644220E-1,2.451261181E-1,2.924088000E-3,1.600000024E0,8.000000000E2
6.849522077E-1,5.094402003E-1,2.382644688E-1,2.923742000E-3,1.600000024E0,8.000000000E2
6.891131247E-1,5.115694812E-1,2.404919736E-1,2.923319000E-3,1.600000024E0,8.000000000E2
6.932739997E-1,5.143756080E-1,2.434526264E-1,2.922793000E-3,1.600000024E0,8.000000000E2
6.974348327E-1,5.056534491E-1,2.345538988E-1,2.922586000E-3,1.600000024E0,8.000000000E2
7.015957077E-1,5.173355633E-1,2.466313373E-1,2.921952000E-3,1.600000024E0,8.000000000E2
7.057567077E-1,5.073603960E-1,2.363169624E-1,2.921683000E-3,1.600000024E0,8.000000000E2
7.099174167E-1,5.147243560E-1,2.439173366E-1,2.921145000E-3,1.600000024E0,8.000000000E2
7.140782917E-1,5.118811217E-1,2.410049463E-1,2.920711000E-3,1.600000024E0,8.000000000E2
7.182391667E-1,5.069691945E-1,2.360827584E-1,2.920456000E-3,1.600000024E0,8.000000000E2
7.224000416E-1,5.161686150E-1,2.455108553E-1,2.919865000E-3,1.600000024E0,8.000000000E2
7.265608747E-1,5.045098241E-1,2.336106531E-1,2.919700000E-3,1.600000024E0,8.000000000E2
7.307217917E-1,5.159791988E-1,2.453664547E-1,2.919116000E-3,1.600000024E0,8.000000000E2
7.348827076E-1,5.091390422E-1,2.382978445E-1,2.918782000E-3,1.600000024E0,8.000000000E2
7.390437497E-1,5.105387512E-1,2.398584155E-1,2.918397000E-3,1.600000024E0,8.000000000E2
7.432043747E-1,5.140554768E-1,2.434377699E-1,2.917884000E-3,1.600000024E0,8.000000000E2
7.473652917E-1,5.049514981E-1,2.342179686E-1,2.917703000E-3,1.600000024E0,8.000000000E2
7.515260827E-1,5.158369532E-1,2.453599164E-1,2.917125000E-3,1.600000024E0,8.000000000E2
7.556869577E-1,5.063851176E-1,2.356821149E-1,2.916892000E-3,1.600000024E0,8.000000000E2
7.598479997E-1,5.136594010E-1,2.431750273E-1,2.916393000E-3,1.600000024E0,8.000000000E2
7.640088747E-1,5.108560521E-1,2.404938230E-1,2.915997000E-3,1.600000024E0,8.000000000E2
7.681697076E-1,5.064877398E-1,2.359489654E-1,2.915760000E-3,1.600000024E0,8.000000000E2
7.723307077E-1,5.154877335E-1,2.451900103E-1,2.915195000E-3,1.600000024E0,8.000000000E2
7.764914577E-1,5.038833985E-1,2.333604350E-1,2.915053000E-3,1.600000024E0,8.000000000E2
7.806523327E-1,5.153582240E-1,2.452691704E-1,2.914493000E-3,1.600000024E0,8.000000000E2
7.848131667E-1,5.089430221E-1,2.385271367E-1,2.914167000E-3,1.600000024E0,8.000000000E2
7.889740827E-1,5.105530072E-1,2.402886406E-1,2.913782000E-3,1.600000024E0,8.000000000E2
7.931349167E-1,5.138607146E-1,2.434586432E-1,2.913277000E-3,1.600000024E0,8.000000000E2
7.972957497E-1,5.047277522E-1,2.341661240E-1,2.913104000E-3,1.600000024E0,8.000000000E2
8.014566247E-1,5.161873260E-1,2.460984030E-1,2.912514000E-3,1.600000024E0,8.000000000E2
8.056177917E-1,5.068454502E-1,2.364687189E-1,2.912264000E-3,1.600000024E0,8.000000000E2
8.097783746E-1,5.138331460E-1,2.436609657E-1,2.911760000E-3,1.600000024E0,8.000000000E2
8.139392497E-1,5.114665445E-1,2.413305193E-1,2.911342000E-3,1.600000024E0,8.000000000E2
8.181001247E-1,5.057348970E-1,2.357077421E-1,2.911133000E-3,1.600000024E0,8.000000000E2
8.222609996E-1,5.150088471E-1,2.452188203E-1,2.910586000E-3,1.600000024E0,8.000000000E2
8.264218327E-1,5.034159902E-1,2.333685102E-1,2.910461000E-3,1.600000024E0,8.000000000E2
8.305828327E-1,5.146533380E-1,2.449828398E-1,2.909927000E-3,1.600000024E0,8.000000000E2
8.347437077E-1,5.082789648E-1,2.383856760E-1,2.909625000E-3,1.600000024E0,8.000000000E2
8.389047077E-1,5.085497241E-1,2.387836852E-1,2.909314000E-3,1.600000024E0,8.000000000E2
8.430653746E-1,5.130580806E-1,2.434185539E-1,2.908839000E-3,1.600000024E0,8.000000000E2
8.472262497E-1,5.036737513E-1,2.338417298E-1,2.908705000E-3,1.600000024E0,8.000000000E2
8.513871247E-1,5.129274181E-1,2.433640255E-1,2.908234000E-3,1.600000024E0,8.000000000E2
8.555479576E-1,5.043805766E-1,2.344034636E-1,2.908074000E-3,1.600000024E0,8.000000000E2
8.597088747E-1,5.101782105E-1,2.404177302E-1,2.907704000E-3,1.600000024E0,8.000000000E2
8.638697496E-1,5.082662812E-1,2.384848106E-1,2.907403000E-3,1.600000024E0,8.000000000E2
8.680306247E-1,5.032964389E-1,2.334622923E-1,2.907283000E-3,1.600000024E0,8.000000000E2
8.721917077E-1,5.120474767E-1,2.424145368E-1,2.906845000E-3,1.600000024E0,8.000000000E2
8.763523326E-1,5.013092463E-1,2.315755617E-1,2.906797000E-3,1.600000024E0,8.000000000E2
8.805132077E-1,5.115933286E-1,2.419931405E-1,2.906375000E-3,1.600000024E0,8.000000000E2
8.846740416E-1,5.071547322E-1,2.375311829E-1,2.906115000E-3,1.600000024E0,8.000000000E2
8.888348747E-1,5.075387533E-1,2.378486087E-1,2.905841000E-3,1.600000024E0,8.000000000E2
8.929957917E-1,5.118890883E-1,2.424131600E-1,2.905409000E-3,1.600000024E0,8.000000000E2
8.971566246E-1,5.023857842E-1,2.325693723E-1,2.905322000E-3,1.600000024E0,8.000000000E2
9.013176247E-1,5.138659558E-1,2.444715153E-1,2.904818000E-3,1.600000024E0,8.000000000E2
9.054786247E-1,5.045910623E-1,2.350022818E-1,2.904651000E-3,1.600000024E0,8.000000000E2
9.096393747E-1,5.107294252E-1,2.412416643E-1,2.904261000E-3,1.600000024E0,8.000000000E2
9.138002497E-1,5.092363184E-1,2.400072144E-1,2.903925000E-3,1.600000024E0,8.000000000E2
9.179610827E-1,5.037192448E-1,2.343902771E-1,2.903789000E-3,1.600000024E0,8.000000000E2
9.221219167E-1,5.129949244E-1,2.440141484E-1,2.903317000E-3,1.600000024E0,8.000000000E2
9.262828747E-1,5.020689026E-1,2.328143870E-1,2.903241000E-3,1.600000024E0,8.000000000E2
9.304437076E-1,5.122599016E-1,2.433372750E-1,2.902796000E-3,1.600000024E0,8.000000000E2
9.346045827E-1,5.069948762E-1,2.378030257E-1,2.902542000E-3,1.600000024E0,8.000000000E2
9.387654997E-1,5.067333414E-1,2.377116451E-1,2.902297000E-3,1.600000024E0,8.000000000E2
9.429263326E-1,5.115110945E-1,2.426067251E-1,2.901879000E-3,1.600000024E0,8.000000000E2
9.470871247E-1,5.022041250E-1,2.329355412E-1,2.901799000E-3,1.600000024E0,8.000000000E2
9.512479996E-1,5.135381725E-1,2.445974833E-1,2.901307000E-3,1.600000024E0,8.000000000E2
9.554088747E-1,5.048241375E-1,2.357851605E-1,2.901132000E-3,1.600000024E0,8.000000000E2
9.595697497E-1,5.104743371E-1,2.416359336E-1,2.900752000E-3,1.600000024E0,8.000000000E2
9.637305826E-1,5.092620526E-1,2.403778674E-1,2.900416000E-3,1.600000024E0,8.000000000E2
9.678914577E-1,5.038440896E-1,2.347940211E-1,2.900276000E-3,1.600000024E0,8.000000000E2
9.720526247E-1,5.129848090E-1,2.442566848E-1,2.899805000E-3,1.600000024E0,8.000000000E2
9.762133747E-1,5.027185991E-1,2.336999011E-1,2.899706000E-3,1.600000024E0,8.000000000E2
9.803742077E-1,5.129250595E-1,2.442734838E-1,2.899237000E-3,1.600000024E0,8.000000000E2
9.845350827E-1,5.085229941E-1,2.395555094E-1,2.898928000E-3,1.600000024E0,8.000000000E2
9.886959997E-1,5.078031707E-1,2.387444872E-1,2.898645000E-3,1.600000024E0,8.000000000E2
9.928567917E-1,5.131575582E-1,2.443897396E-1,2.898168000E-3,1.600000024E0,8.000000000E2
9.970177076E-1,5.035375855E-1,2.344438777E-1,2.898039000E-3,1.600000024E0,8.000000000E2
1.001178500E0,5.151041317E-1,2.466021274E-1,2.897491000E-3,1.600000024E0,8.000000000E2
1.005339542E0,5.063534609E-1,2.374105954E-1,2.897260000E-3,1.600000024E0,8.000000000E2
1.009500292E0,5.118956922E-1,2.432505319E-1,2.896829000E-3,1.600000024E0,8.000000000E2
1.013661125E0,5.108376556E-1,2.422395857E-1,2.896436000E-3,1.600000024E0,8.000000000E2
1.017822000E0,5.046096161E-1,2.357722240E-1,2.896269000E-3,1.600000024E0,8.000000000E2
1.021982917E0,5.148587398E-1,2.463448441E-1,2.895731000E-3,1.600000024E0,8.000000000E2
1.026143792E0,5.040098157E-1,2.349690490E-1,2.895585000E-3,1.600000024E0,8.000000000E2
1.030304625E0,5.140169018E-1,2.458058994E-1,2.895077000E-3,1.600000024E0,8.000000000E2
1.034465458E0,5.084692196E-1,2.397086163E-1,2.894770000E-3,1.600000024E0,8.000000000E2
1.038626583E0,5.075291619E-1,2.389919501E-1,2.894497000E-3,1.600000024E0,8.000000000E2
1.042787292E0,5.130514768E-1,2.448938636E-1,2.894024000E-3,1.600000024E0,8.000000000E2
1.046948208E0,5.028711173E-1,2.340229481E-1,2.893920000E-3,1.600000024E0,8.000000000E2
1.051109042E0,5.148045460E-1,2.468695109E-1,2.893384000E-3,1.600000024E0,8.000000000E2
1.055269958E0,5.062850111E-1,2.375694597E-1,2.893156000E-3,1.600000024E0,8.000000000E2
1.059430792E0,5.117076387E-1,2.435411260E-1,2.892732000E-3,1.600000024E0,8.000000000E2
1.063591625E0,5.106560487E-1,2.422685600E-1,2.892346000E-3,1.600000024E0,8.000000000E2
1.067752500E0,5.029873667E-1,2.343603948E-1,2.892237000E-3,1.600000024E0,8.000000000E2
1.071913500E0,5.128115880E-1,2.447989319E-1,2.891773000E-3,1.600000024E0,8.000000000E2
1.076074250E0,5.021484637E-1,2.334895097E-1,2.891695000E-3,1.600000024E0,8.000000000E2
1.080235083E0,5.118150304E-1,2.434897670E-1,2.891267000E-3,1.600000024E0,8.000000000E2
1.084395917E0,5.089736306E-1,2.405431514E-1,2.890942000E-3,1.600000024E0,8.000000000E2
1.088556833E0,5.077738201E-1,2.394234227E-1,2.890661000E-3,1.600000024E0,8.000000000E2
1.092717667E0,5.138183135E-1,2.455464792E-1,2.890161000E-3,1.600000024E0,8.000000000E2
1.096878542E0,5.036937726E-1,2.352110644E-1,2.890027000E-3,1.600000024E0,8.000000000E2
1.101039458E0,5.155667705E-1,2.477234238E-1,2.889464000E-3,1.600000024E0,8.000000000E2
1.105200500E0,5.066482247E-1,2.383473083E-1,2.889223000E-3,1.600000024E0,8.000000000E2
1.109361167E0,5.120092161E-1,2.441017063E-1,2.888789000E-3,1.600000024E0,8.000000000E2
1.113522167E0,5.114478859E-1,2.433838338E-1,2.888375000E-3,1.600000024E0,8.000000000E2
1.117683000E0,5.051637134E-1,2.366980480E-1,2.888188000E-3,1.600000024E0,8.000000000E2
